2024/06/01 09:15:34 [crit] 8504#8504: *394 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 137.184.238.46, server: 0.0.0.0:443
2024/06/01 09:15:34 [crit] 8504#8504: *396 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 137.184.238.46, server: 0.0.0.0:443
2024/06/01 09:19:33 [crit] 8504#8504: *401 SSL_do_handshake() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while SSL handshaking, client: 143.198.18.199, server: 0.0.0.0:443
2024/06/01 09:19:34 [crit] 8504#8504: *409 SSL_do_handshake() failed (SSL: error:0A00006C:SSL routines::bad key share) while SSL handshaking, client: 143.198.18.199, server: 0.0.0.0:443
2024/06/01 13:18:56 [crit] 8504#8504: *3510 SSL_do_handshake() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while SSL handshaking, client: 60.13.138.85, server: 0.0.0.0:443
2024/06/01 13:19:00 [crit] 8504#8504: *3511 SSL_do_handshake() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while SSL handshaking, client: 1.85.216.19, server: 0.0.0.0:443
2024/06/01 13:19:17 [crit] 8504#8504: *3519 SSL_do_handshake() failed (SSL: error:0A00006C:SSL routines::bad key share) while SSL handshaking, client: 180.95.231.176, server: 0.0.0.0:443
2024/06/01 15:13:24 [crit] 8504#8504: *3552 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 69.164.197.47, server: 0.0.0.0:443
2024/06/01 17:28:01 [crit] 8504#8504: *3625 SSL_do_handshake() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while SSL handshaking, client: 31.220.94.47, server: 0.0.0.0:443
2024/06/01 17:44:06 [crit] 8504#8504: *3627 SSL_do_handshake() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while SSL handshaking, client: 43.154.111.39, server: 0.0.0.0:443
2024/06/01 17:44:12 [crit] 8504#8504: *3628 SSL_do_handshake() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while SSL handshaking, client: 43.129.173.72, server: 0.0.0.0:443
2024/06/01 17:44:19 [crit] 8504#8504: *3629 SSL_do_handshake() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while SSL handshaking, client: 43.128.25.67, server: 0.0.0.0:443
2024/06/01 18:50:10 [crit] 8504#8504: *3633 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 157.97.121.148, server: 0.0.0.0:443
2024/06/01 18:50:10 [crit] 8504#8504: *3635 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 157.97.121.144, server: 0.0.0.0:443
2024/06/01 23:30:42 [crit] 8504#8504: *3644 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 152.42.216.21, server: 0.0.0.0:443
2024/06/01 23:30:42 [crit] 8504#8504: *3646 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 152.42.216.21, server: 0.0.0.0:443
2024/06/01 23:30:43 [crit] 8504#8504: *3648 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 152.42.216.21, server: 0.0.0.0:443
2024/06/01 23:30:45 [crit] 8504#8504: *3650 SSL_do_handshake() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while SSL handshaking, client: 152.42.216.21, server: 0.0.0.0:443
2024/06/01 23:30:48 [crit] 8504#8504: *3658 SSL_do_handshake() failed (SSL: error:0A00006C:SSL routines::bad key share) while SSL handshaking, client: 152.42.216.21, server: 0.0.0.0:443
2024/06/01 23:30:49 [crit] 8504#8504: *3659 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 152.42.216.21, server: 0.0.0.0:443
2024/06/01 23:30:50 [crit] 8504#8504: *3662 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 152.42.216.21, server: 0.0.0.0:443
2024/06/01 23:30:52 [crit] 8504#8504: *3665 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 152.42.216.21, server: 0.0.0.0:443
2024/06/01 23:30:54 [crit] 8504#8504: *3666 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 152.42.216.21, server: 0.0.0.0:443
2024/06/01 23:30:54 [crit] 8504#8504: *3668 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 152.42.216.21, server: 0.0.0.0:443
2024/06/02 02:03:44 [crit] 8504#8504: *3673 SSL_do_handshake() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while SSL handshaking, client: 13.83.40.125, server: 0.0.0.0:443
2024/06/02 02:03:44 [crit] 8504#8504: *3681 SSL_do_handshake() failed (SSL: error:0A00006C:SSL routines::bad key share) while SSL handshaking, client: 13.83.40.125, server: 0.0.0.0:443
2024/06/02 09:09:34 [crit] 8504#8504: *3764 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 136.144.35.147, server: 0.0.0.0:443
2024/06/02 09:09:35 [crit] 8504#8504: *3766 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 136.144.35.157, server: 0.0.0.0:443
2024/06/02 09:09:37 [crit] 8504#8504: *3768 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 136.144.35.143, server: 0.0.0.0:443
2024/06/02 09:09:39 [crit] 8504#8504: *3770 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 136.144.35.136, server: 0.0.0.0:443
2024/06/02 09:09:42 [crit] 8504#8504: *3772 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 136.144.35.146, server: 0.0.0.0:443
2024/06/02 09:09:51 [crit] 8504#8504: *3774 SSL_read() failed (SSL: error:0A000126:SSL routines::unexpected eof while reading) while keepalive, client: 136.144.35.158, server: 0.0.0.0:443
